zone,pixel_id,universe,channel,cat_x,cat_y,cat_z,x_norm,y_norm,z_norm
quad-arch-back-bottom-right,2642,69,367,11.7747,1.4429,6.0386,0.9081,0.0751,0.8722
quad-arch-back-bottom-right,2643,69,370,11.7747,1.3174,6.0409,0.9081,0.0683,0.8724
quad-arch-back-bottom-right,2644,69,373,11.7747,1.1919,6.0432,0.9081,0.0614,0.8725
quad-arch-back-bottom-right,2645,69,376,11.7747,1.0665,6.0455,0.9081,0.0547,0.8726
quad-arch-back-bottom-right,2646,69,379,11.7747,0.9410,6.0478,0.9081,0.0479,0.8728
quad-arch-back-bottom-right,2647,69,382,11.7747,0.8155,6.0501,0.9081,0.0410,0.8729
quad-arch-back-bottom-right,2648,69,385,11.7747,0.6901,6.0524,0.9081,0.0343,0.8730
quad-arch-back-bottom-right,2649,69,388,11.7747,0.5646,6.0547,0.9081,0.0275,0.8732
quad-arch-back-bottom-right,2650,69,391,11.7747,0.4391,6.0570,0.9081,0.0206,0.8733
quad-arch-back-bottom-right,2651,69,394,11.7747,0.3137,6.0594,0.9081,0.0139,0.8734
quad-arch-back-bottom-right,2652,69,397,11.7747,0.1882,6.0617,0.9081,0.0071,0.8736
quad-arch-back-bottom-right,2653,69,400,11.7747,0.0627,6.0640,0.9081,0.0002,0.8737
quad-arch-back-bottom-right,2654,69,403,12.1043,0.0611,5.7344,0.9205,0.0002,0.8545
quad-arch-back-bottom-right,2655,69,406,12.1020,0.1833,5.7344,0.9204,0.0068,0.8545
quad-arch-back-bottom-right,2656,69,409,12.0998,0.3056,5.7344,0.9203,0.0134,0.8545
quad-arch-back-bottom-right,2657,69,412,12.0975,0.4278,5.7344,0.9202,0.0200,0.8545
quad-arch-back-bottom-right,2658,69,415,12.0953,0.5500,5.7344,0.9202,0.0267,0.8545
quad-arch-back-bottom-right,2659,69,418,12.0930,0.6723,5.7344,0.9201,0.0333,0.8545
quad-arch-back-bottom-right,2660,69,421,12.0908,0.7945,5.7344,0.9200,0.0399,0.8545
quad-arch-back-bottom-right,2661,69,424,12.0885,0.9167,5.7344,0.9199,0.0465,0.8545
quad-arch-back-bottom-right,2662,69,427,12.0863,1.0390,5.7344,0.9198,0.0532,0.8545
quad-arch-back-bottom-right,2663,69,430,12.0841,1.1612,5.7344,0.9197,0.0598,0.8545
quad-arch-back-bottom-right,2664,69,433,12.0818,1.2834,5.7344,0.9196,0.0664,0.8545
quad-arch-back-bottom-right,2665,69,436,12.0796,1.4056,5.7344,0.9196,0.0730,0.8545
quad-arch-back-bottom-right,2666,69,439,12.0773,1.5279,5.7344,0.9195,0.0797,0.8545
quad-arch-back-bottom-right,2667,69,442,12.0751,1.6501,5.7344,0.9194,0.0863,0.8545
quad-arch-back-bottom-right,2668,69,445,12.0728,1.7723,5.7344,0.9193,0.0929,0.8545
quad-arch-back-bottom-right,2669,69,448,12.0706,1.8946,5.7344,0.9192,0.0995,0.8545
quad-arch-back-bottom-right,2670,69,451,12.0683,2.0168,5.7344,0.9191,0.1062,0.8545
quad-arch-back-bottom-right,2671,69,454,12.0661,2.1390,5.7344,0.9191,0.1128,0.8545
quad-arch-back-bottom-right,2672,69,457,12.0638,2.2613,5.7344,0.9190,0.1194,0.8545
quad-arch-back-bottom-right,2673,69,460,12.0815,2.3777,5.7344,0.9196,0.1257,0.8545
quad-arch-back-bottom-right,2674,69,463,12.1131,2.4957,5.7344,0.9208,0.1321,0.8545
quad-arch-back-bottom-right,2675,69,466,12.1536,2.5538,5.7344,0.9224,0.1353,0.8545
quad-arch-back-bottom-right,2676,69,469,12.1920,2.6757,5.7344,0.9238,0.1419,0.8545
quad-arch-back-bottom-right,2677,69,472,12.2115,2.7935,5.7344,0.9245,0.1483,0.8545
quad-arch-back-bottom-right,2678,69,475,12.2408,2.9110,5.7344,0.9256,0.1546,0.8545
quad-arch-back-bottom-right,2679,69,478,12.2772,3.0139,5.7344,0.9270,0.1602,0.8545
quad-arch-back-bottom-right,2680,69,481,12.3200,3.1273,5.7344,0.9286,0.1663,0.8545
quad-arch-back-bottom-right,2681,69,484,12.3659,3.2247,5.7344,0.9304,0.1716,0.8545
quad-arch-back-bottom-right,2682,69,487,12.4061,3.3072,5.7344,0.9319,0.1761,0.8545
quad-arch-back-bottom-right,2683,69,490,12.4377,3.3446,5.7344,0.9331,0.1781,0.8545
quad-arch-back-bottom-right,2684,69,493,12.4817,3.4303,5.7344,0.9347,0.1828,0.8545
quad-arch-back-bottom-right,2685,69,496,12.5391,3.5262,5.7344,0.9369,0.1880,0.8545
quad-arch-back-bottom-right,2686,69,499,12.5861,3.5619,5.7344,0.9387,0.1899,0.8545
quad-arch-back-bottom-right,2687,69,502,12.6205,3.5810,5.7344,0.9400,0.1909,0.8545
quad-arch-back-bottom-right,2688,69,505,12.6550,3.6045,5.7344,0.9413,0.1922,0.8545
quad-arch-back-bottom-right,2689,69,508,12.6880,3.6562,5.7344,0.9425,0.1950,0.8545
quad-arch-back-bottom-right,2690,70,1,12.7252,3.6973,5.7344,0.9439,0.1972,0.8545
quad-arch-back-bottom-right,2691,70,4,12.7669,3.7403,5.7344,0.9455,0.1996,0.8545
quad-arch-back-bottom-right,2692,70,7,12.8129,3.7916,5.7344,0.9472,0.2023,0.8545
quad-arch-back-bottom-right,2693,70,10,12.8633,3.8538,5.7344,0.9491,0.2057,0.8545
quad-arch-back-bottom-right,2694,70,13,12.9177,3.8789,5.7344,0.9512,0.2071,0.8545
quad-arch-back-bottom-right,2695,70,16,12.9709,3.9522,5.7344,0.9532,0.2111,0.8545
quad-arch-back-bottom-right,2696,70,19,13.0275,3.9522,5.7344,0.9553,0.2111,0.8545
quad-arch-back-bottom-right,2697,70,22,13.0841,3.8789,5.7344,0.9574,0.2071,0.8545
quad-arch-back-bottom-right,2698,70,25,13.1373,3.8537,5.7344,0.9594,0.2057,0.8545
quad-arch-back-bottom-right,2699,70,28,13.1917,3.7917,5.7344,0.9615,0.2024,0.8545
quad-arch-back-bottom-right,2700,70,31,13.2421,3.7403,5.7344,0.9634,0.1996,0.8545
quad-arch-back-bottom-right,2701,70,34,13.2882,3.6972,5.7344,0.9651,0.1972,0.8545
quad-arch-back-bottom-right,2702,70,37,13.3298,3.6562,5.7344,0.9667,0.1950,0.8545
quad-arch-back-bottom-right,2703,70,40,13.3670,3.6046,5.7344,0.9681,0.1922,0.8545
quad-arch-back-bottom-right,2704,70,43,13.4000,3.5810,5.7344,0.9693,0.1909,0.8545
quad-arch-back-bottom-right,2705,70,46,13.4345,3.5620,5.7344,0.9706,0.1899,0.8545
quad-arch-back-bottom-right,2706,70,49,13.4689,3.5263,5.7344,0.9719,0.1880,0.8545
quad-arch-back-bottom-right,2707,70,52,13.5159,3.4304,5.7344,0.9737,0.1828,0.8545
quad-arch-back-bottom-right,2708,70,55,13.5733,3.3447,5.7344,0.9759,0.1781,0.8545
quad-arch-back-bottom-right,2709,70,58,13.6173,3.3073,5.7344,0.9775,0.1761,0.8545
quad-arch-back-bottom-right,2710,70,61,13.6489,3.2248,5.7344,0.9787,0.1716,0.8545
quad-arch-back-bottom-right,2711,70,64,13.6891,3.1274,5.7344,0.9802,0.1664,0.8545
quad-arch-back-bottom-right,2712,70,67,13.7350,3.0140,5.7344,0.9820,0.1602,0.8545
quad-arch-back-bottom-right,2713,70,70,13.7779,2.9110,5.7344,0.9836,0.1546,0.8545
quad-arch-back-bottom-right,2714,70,73,13.8142,2.7936,5.7344,0.9850,0.1483,0.8545
quad-arch-back-bottom-right,2715,70,76,13.8435,2.6758,5.7344,0.9861,0.1419,0.8545
quad-arch-back-bottom-right,2716,70,79,13.8630,2.5539,5.7344,0.9868,0.1353,0.8545
quad-arch-back-bottom-right,2717,70,82,13.8746,2.4957,5.7344,0.9872,0.1321,0.8545
quad-arch-back-bottom-right,2718,70,85,13.9061,2.3778,5.7344,0.9884,0.1257,0.8545
quad-arch-back-bottom-right,2719,70,88,13.9237,2.2613,5.7344,0.9891,0.1194,0.8545
quad-arch-back-bottom-right,2720,70,91,13.9214,2.1390,5.7344,0.9890,0.1128,0.8545
quad-arch-back-bottom-right,2721,70,94,13.9192,2.0168,5.7344,0.9889,0.1062,0.8545
quad-arch-back-bottom-right,2722,70,97,13.9170,1.8946,5.7344,0.9888,0.0995,0.8545
quad-arch-back-bottom-right,2723,70,100,13.9147,1.7723,5.7344,0.9887,0.0929,0.8545
quad-arch-back-bottom-right,2724,70,103,13.9125,1.6501,5.7344,0.9887,0.0863,0.8545
quad-arch-back-bottom-right,2725,70,106,13.9103,1.5279,5.7344,0.9886,0.0797,0.8545
quad-arch-back-bottom-right,2726,70,109,13.9080,1.4057,5.7344,0.9885,0.0730,0.8545
quad-arch-back-bottom-right,2727,70,112,13.9058,1.2834,5.7344,0.9884,0.0664,0.8545
quad-arch-back-bottom-right,2728,70,115,13.9035,1.1612,5.7344,0.9883,0.0598,0.8545
quad-arch-back-bottom-right,2729,70,118,13.9013,1.0390,5.7344,0.9882,0.0532,0.8545
quad-arch-back-bottom-right,2730,70,121,13.8991,0.9167,5.7344,0.9882,0.0465,0.8545
quad-arch-back-bottom-right,2731,70,124,13.8968,0.7945,5.7344,0.9881,0.0399,0.8545
quad-arch-back-bottom-right,2732,70,127,13.8946,0.6723,5.7344,0.9880,0.0333,0.8545
quad-arch-back-bottom-right,2733,70,130,13.8924,0.5500,5.7344,0.9879,0.0267,0.8545
quad-arch-back-bottom-right,2734,70,133,13.8901,0.4278,5.7344,0.9878,0.0200,0.8545
quad-arch-back-bottom-right,2735,70,136,13.8879,0.3056,5.7344,0.9877,0.0134,0.8545
quad-arch-back-bottom-right,2736,70,139,13.8856,0.1833,5.7344,0.9877,0.0068,0.8545
quad-arch-back-bottom-right,2737,70,142,13.8834,0.0611,5.7344,0.9876,0.0002,0.8545
quad-arch-back-bottom-right,2738,70,145,14.2131,0.0627,6.0640,1.0000,0.0002,0.8737
quad-arch-back-bottom-right,2739,70,148,14.2131,0.1882,6.0617,1.0000,0.0071,0.8736
quad-arch-back-bottom-right,2740,70,151,14.2131,0.3137,6.0594,1.0000,0.0139,0.8734
quad-arch-back-bottom-right,2741,70,154,14.2131,0.4391,6.0570,1.0000,0.0206,0.8733
quad-arch-back-bottom-right,2742,70,157,14.2131,0.5646,6.0547,1.0000,0.0275,0.8732
quad-arch-back-bottom-right,2743,70,160,14.2131,0.6901,6.0524,1.0000,0.0343,0.8730
quad-arch-back-bottom-right,2744,70,163,14.2131,0.8155,6.0501,1.0000,0.0410,0.8729
quad-arch-back-bottom-right,2745,70,166,14.2131,0.9410,6.0478,1.0000,0.0479,0.8728
quad-arch-back-bottom-right,2746,70,169,14.2131,1.0665,6.0455,1.0000,0.0547,0.8726
quad-arch-back-bottom-right,2747,70,172,14.2131,1.1919,6.0432,1.0000,0.0614,0.8725
quad-arch-back-bottom-right,2748,70,175,14.2131,1.3174,6.0409,1.0000,0.0683,0.8724
quad-arch-back-bottom-right,2749,70,178,14.2131,1.4429,6.0386,1.0000,0.0751,0.8722
quad-arch-back-bottom-right,2750,70,181,14.2131,1.5683,6.0363,1.0000,0.0819,0.8721
quad-arch-back-bottom-right,2751,70,184,14.2131,1.6938,6.0340,1.0000,0.0887,0.8720
quad-arch-back-bottom-right,2752,70,187,14.2131,1.8193,6.0317,1.0000,0.0955,0.8718
quad-arch-back-bottom-right,2753,70,190,14.2131,1.9448,6.0293,1.0000,0.1023,0.8717
quad-arch-back-bottom-right,2754,70,193,14.2131,2.0702,6.0270,1.0000,0.1091,0.8716
quad-arch-back-bottom-right,2755,70,196,14.2131,2.1957,6.0247,1.0000,0.1159,0.8714
quad-arch-back-bottom-right,2756,70,199,14.2131,2.3212,6.0224,1.0000,0.1227,0.8713
quad-arch-back-bottom-right,2757,70,202,14.2131,2.4382,6.0590,1.0000,0.1290,0.8734
quad-arch-back-bottom-right,2758,70,205,14.2131,2.5261,6.0947,1.0000,0.1338,0.8755
quad-arch-back-bottom-right,2759,70,208,14.2131,2.6232,6.1380,1.0000,0.1390,0.8780
quad-arch-back-bottom-right,2760,70,211,14.2131,2.7468,6.1596,1.0000,0.1457,0.8793
quad-arch-back-bottom-right,2761,70,214,14.2131,2.8661,6.1858,1.0000,0.1522,0.8808
quad-arch-back-bottom-right,2762,70,217,14.2131,2.9809,6.2202,1.0000,0.1584,0.8828
quad-arch-back-bottom-right,2763,70,220,14.2131,3.0903,6.2611,1.0000,0.1643,0.8852
quad-arch-back-bottom-right,2764,70,223,14.2131,3.2065,6.3074,1.0000,0.1706,0.8879
quad-arch-back-bottom-right,2765,70,226,14.2131,3.2745,6.3521,1.0000,0.1743,0.8905
quad-arch-back-bottom-right,2766,70,229,14.2131,3.3161,6.3878,1.0000,0.1766,0.8925
quad-arch-back-bottom-right,2767,70,232,14.2131,3.4069,6.4280,1.0000,0.1815,0.8949
quad-arch-back-bottom-right,2768,70,235,14.2131,3.5031,6.4881,1.0000,0.1867,0.8984
quad-arch-back-bottom-right,2769,70,238,14.2131,3.5419,6.5403,1.0000,0.1888,0.9014
quad-arch-back-bottom-right,2770,70,241,14.2131,3.5642,6.5753,1.0000,0.1900,0.9035
quad-arch-back-bottom-right,2771,70,244,14.2131,3.6060,6.6092,1.0000,0.1923,0.9054
quad-arch-back-bottom-right,2772,70,247,14.2131,3.6658,6.6412,1.0000,0.1955,0.9073
quad-arch-back-bottom-right,2773,70,250,14.2131,3.7032,6.6782,1.0000,0.1976,0.9094
quad-arch-back-bottom-right,2774,70,253,14.2131,3.7374,6.7214,1.0000,0.1994,0.9120
quad-arch-back-bottom-right,2775,70,256,14.2131,3.7909,6.7695,1.0000,0.2023,0.9147
quad-arch-back-bottom-right,2776,70,259,14.2131,3.8519,6.8213,1.0000,0.2056,0.9178
quad-arch-back-bottom-right,2777,70,262,14.2131,3.8842,6.8767,1.0000,0.2074,0.9210
quad-arch-back-bottom-right,2778,70,265,14.2131,3.9607,6.9303,1.0000,0.2115,0.9241
quad-arch-back-bottom-right,2779,70,268,14.2131,3.9608,6.9848,1.0000,0.2115,0.9273
quad-arch-back-bottom-right,2780,70,271,14.2131,3.8843,7.0393,1.0000,0.2074,0.9304
quad-arch-back-bottom-right,2781,70,274,14.2131,3.8519,7.0929,1.0000,0.2056,0.9336
quad-arch-back-bottom-right,2782,70,277,14.2131,3.7909,7.1484,1.0000,0.2023,0.9368
quad-arch-back-bottom-right,2783,70,280,14.2131,3.7373,7.2002,1.0000,0.1994,0.9398
quad-arch-back-bottom-right,2784,70,283,14.2131,3.7031,7.2482,1.0000,0.1976,0.9426
quad-arch-back-bottom-right,2785,70,286,14.2131,3.6657,7.2915,1.0000,0.1955,0.9451
quad-arch-back-bottom-right,2786,70,289,14.2131,3.6059,7.3284,1.0000,0.1923,0.9473
quad-arch-back-bottom-right,2787,70,292,14.2131,3.5642,7.3604,1.0000,0.1900,0.9491
quad-arch-back-bottom-right,2788,70,295,14.2131,3.5419,7.3943,1.0000,0.1888,0.9511
quad-arch-back-bottom-right,2789,70,298,14.2131,3.5031,7.4293,1.0000,0.1867,0.9531
quad-arch-back-bottom-right,2790,70,301,14.2131,3.4070,7.4815,1.0000,0.1815,0.9562
quad-arch-back-bottom-right,2791,70,304,14.2131,3.3161,7.5417,1.0000,0.1766,0.9597
quad-arch-back-bottom-right,2792,70,307,14.2131,3.2745,7.5819,1.0000,0.1743,0.9620
quad-arch-back-bottom-right,2793,70,310,14.2131,3.2066,7.6176,1.0000,0.1706,0.9641
quad-arch-back-bottom-right,2794,70,313,14.2131,3.0904,7.6622,1.0000,0.1643,0.9667
quad-arch-back-bottom-right,2795,70,316,14.2131,2.9810,7.7086,1.0000,0.1584,0.9694
quad-arch-back-bottom-right,2796,70,319,14.2131,2.8662,7.7494,1.0000,0.1522,0.9717
quad-arch-back-bottom-right,2797,70,322,14.2131,2.7469,7.7838,1.0000,0.1457,0.9737
quad-arch-back-bottom-right,2798,70,325,14.2131,2.6233,7.8101,1.0000,0.1390,0.9753
quad-arch-back-bottom-right,2799,70,328,14.2131,2.5261,7.8317,1.0000,0.1338,0.9765
quad-arch-back-bottom-right,2800,70,331,14.2131,2.4383,7.8481,1.0000,0.1290,0.9775
quad-arch-back-bottom-right,2801,70,334,14.2131,2.3212,7.8845,1.0000,0.1227,0.9796
quad-arch-back-bottom-right,2802,70,337,14.2131,2.1957,7.8822,1.0000,0.1159,0.9795
quad-arch-back-bottom-right,2803,70,340,14.2131,2.0702,7.8799,1.0000,0.1091,0.9793
quad-arch-back-bottom-right,2804,70,343,14.2131,1.9448,7.8776,1.0000,0.1023,0.9792
quad-arch-back-bottom-right,2805,70,346,14.2131,1.8193,7.8753,1.0000,0.0955,0.9791
quad-arch-back-bottom-right,2806,70,349,14.2131,1.6938,7.8730,1.0000,0.0887,0.9789
quad-arch-back-bottom-right,2807,70,352,14.2131,1.5684,7.8707,1.0000,0.0819,0.9788
quad-arch-back-bottom-right,2808,70,355,14.2131,1.4429,7.8684,1.0000,0.0751,0.9787
quad-arch-back-bottom-right,2809,70,358,14.2131,1.3174,7.8661,1.0000,0.0683,0.9785
quad-arch-back-bottom-right,2810,70,361,14.2131,1.1919,7.8638,1.0000,0.0614,0.9784
quad-arch-back-bottom-right,2811,70,364,14.2131,1.0665,7.8615,1.0000,0.0547,0.9783
quad-arch-back-bottom-right,2812,70,367,14.2131,0.9410,7.8592,1.0000,0.0479,0.9781
quad-arch-back-bottom-right,2813,70,370,14.2131,0.8155,7.8569,1.0000,0.0410,0.9780
quad-arch-back-bottom-right,2814,70,373,14.2131,0.6901,7.8546,1.0000,0.0343,0.9779
quad-arch-back-bottom-right,2815,70,376,14.2131,0.5646,7.8523,1.0000,0.0275,0.9777
quad-arch-back-bottom-right,2816,70,379,14.2131,0.4391,7.8500,1.0000,0.0206,0.9776
quad-arch-back-bottom-right,2817,70,382,14.2131,0.3137,7.8477,1.0000,0.0139,0.9775
quad-arch-back-bottom-right,2818,70,385,14.2131,0.1882,7.8454,1.0000,0.0071,0.9773
quad-arch-back-bottom-right,2819,70,388,14.2131,0.0627,7.8431,1.0000,0.0002,0.9772
quad-arch-back-bottom-right,2820,70,391,13.8834,0.0611,8.1728,0.9876,0.0002,0.9964
quad-arch-back-bottom-right,2821,70,394,13.8856,0.1833,8.1728,0.9877,0.0068,0.9964
quad-arch-back-bottom-right,2822,70,397,13.8879,0.3056,8.1728,0.9877,0.0134,0.9964
quad-arch-back-bottom-right,2823,70,400,13.8901,0.4278,8.1728,0.9878,0.0200,0.9964
quad-arch-back-bottom-right,2824,70,403,13.8924,0.5500,8.1728,0.9879,0.0267,0.9964
quad-arch-back-bottom-right,2825,70,406,13.8946,0.6723,8.1728,0.9880,0.0333,0.9964
quad-arch-back-bottom-right,2826,70,409,13.8968,0.7945,8.1728,0.9881,0.0399,0.9964
quad-arch-back-bottom-right,2827,70,412,13.8991,0.9167,8.1728,0.9882,0.0465,0.9964
quad-arch-back-bottom-right,2828,70,415,13.9013,1.0390,8.1728,0.9882,0.0532,0.9964
quad-arch-back-bottom-right,2829,70,418,13.9035,1.1612,8.1728,0.9883,0.0598,0.9964
quad-arch-back-bottom-right,2830,70,421,13.9058,1.2834,8.1728,0.9884,0.0664,0.9964
quad-arch-back-bottom-right,2831,70,424,13.9080,1.4057,8.1728,0.9885,0.0730,0.9964
quad-arch-back-bottom-right,2832,70,427,13.9103,1.5279,8.1728,0.9886,0.0797,0.9964
quad-arch-back-bottom-right,2833,70,430,13.9125,1.6501,8.1728,0.9887,0.0863,0.9964
quad-arch-back-bottom-right,2834,70,433,13.9147,1.7723,8.1728,0.9887,0.0929,0.9964
quad-arch-back-bottom-right,2835,70,436,13.9170,1.8946,8.1728,0.9888,0.0995,0.9964
quad-arch-back-bottom-right,2836,70,439,13.9192,2.0168,8.1728,0.9889,0.1062,0.9964
quad-arch-back-bottom-right,2837,70,442,13.9214,2.1390,8.1728,0.9890,0.1128,0.9964
quad-arch-back-bottom-right,2838,70,445,13.9237,2.2613,8.1728,0.9891,0.1194,0.9964
quad-arch-back-bottom-right,2839,70,448,13.9061,2.3778,8.1728,0.9884,0.1257,0.9964
quad-arch-back-bottom-right,2840,70,451,13.8746,2.4957,8.1728,0.9872,0.1321,0.9964
quad-arch-back-bottom-right,2841,70,454,13.8630,2.5539,8.1728,0.9868,0.1353,0.9964
quad-arch-back-bottom-right,2842,70,457,13.8435,2.6758,8.1728,0.9861,0.1419,0.9964
quad-arch-back-bottom-right,2843,70,460,13.8142,2.7936,8.1728,0.9850,0.1483,0.9964
quad-arch-back-bottom-right,2844,70,463,13.7779,2.9110,8.1728,0.9836,0.1546,0.9964
quad-arch-back-bottom-right,2845,70,466,13.7350,3.0140,8.1728,0.9820,0.1602,0.9964
quad-arch-back-bottom-right,2846,70,469,13.6891,3.1274,8.1728,0.9802,0.1664,0.9964
quad-arch-back-bottom-right,2847,70,472,13.6489,3.2248,8.1728,0.9787,0.1716,0.9964
quad-arch-back-bottom-right,2848,70,475,13.6173,3.3073,8.1728,0.9775,0.1761,0.9964
quad-arch-back-bottom-right,2849,70,478,13.5733,3.3447,8.1728,0.9759,0.1781,0.9964
quad-arch-back-bottom-right,2850,70,481,13.5159,3.4304,8.1728,0.9737,0.1828,0.9964
quad-arch-back-bottom-right,2851,70,484,13.4689,3.5263,8.1728,0.9719,0.1880,0.9964
quad-arch-back-bottom-right,2852,70,487,13.4345,3.5620,8.1728,0.9706,0.1899,0.9964
quad-arch-back-bottom-right,2853,70,490,13.4000,3.5810,8.1728,0.9693,0.1909,0.9964
quad-arch-back-bottom-right,2854,70,493,13.3670,3.6046,8.1728,0.9681,0.1922,0.9964
quad-arch-back-bottom-right,2855,70,496,13.3298,3.6562,8.1728,0.9667,0.1950,0.9964
quad-arch-back-bottom-right,2856,70,499,13.2882,3.6972,8.1728,0.9651,0.1972,0.9964
quad-arch-back-bottom-right,2857,70,502,13.2421,3.7403,8.1728,0.9634,0.1996,0.9964
quad-arch-back-bottom-right,2858,70,505,13.1917,3.7917,8.1728,0.9615,0.2024,0.9964
quad-arch-back-bottom-right,2859,70,508,13.1373,3.8537,8.1728,0.9594,0.2057,0.9964
quad-arch-back-bottom-right,2860,71,1,13.0841,3.8789,8.1728,0.9574,0.2071,0.9964
quad-arch-back-bottom-right,2861,71,4,13.0275,3.9522,8.1728,0.9553,0.2111,0.9964
quad-arch-back-bottom-right,2862,71,7,12.9709,3.9522,8.1728,0.9532,0.2111,0.9964
quad-arch-back-bottom-right,2863,71,10,12.9177,3.8789,8.1728,0.9512,0.2071,0.9964
quad-arch-back-bottom-right,2864,71,13,12.8633,3.8538,8.1728,0.9491,0.2057,0.9964
quad-arch-back-bottom-right,2865,71,16,12.8129,3.7916,8.1728,0.9472,0.2023,0.9964
quad-arch-back-bottom-right,2866,71,19,12.7669,3.7403,8.1728,0.9455,0.1996,0.9964
quad-arch-back-bottom-right,2867,71,22,12.7252,3.6973,8.1728,0.9439,0.1972,0.9964
quad-arch-back-bottom-right,2868,71,25,12.6880,3.6562,8.1728,0.9425,0.1950,0.9964
quad-arch-back-bottom-right,2869,71,28,12.6550,3.6045,8.1728,0.9413,0.1922,0.9964
quad-arch-back-bottom-right,2870,71,31,12.6205,3.5810,8.1728,0.9400,0.1909,0.9964
quad-arch-back-bottom-right,2871,71,34,12.5861,3.5619,8.1728,0.9387,0.1899,0.9964
quad-arch-back-bottom-right,2872,71,37,12.5391,3.5262,8.1728,0.9369,0.1880,0.9964
quad-arch-back-bottom-right,2873,71,40,12.4817,3.4303,8.1728,0.9347,0.1828,0.9964
quad-arch-back-bottom-right,2874,71,43,12.4377,3.3446,8.1728,0.9331,0.1781,0.9964
quad-arch-back-bottom-right,2875,71,46,12.4061,3.3072,8.1728,0.9319,0.1761,0.9964
quad-arch-back-bottom-right,2876,71,49,12.3659,3.2247,8.1728,0.9304,0.1716,0.9964
quad-arch-back-bottom-right,2877,71,52,12.3200,3.1273,8.1728,0.9286,0.1663,0.9964
quad-arch-back-bottom-right,2878,71,55,12.2772,3.0139,8.1728,0.9270,0.1602,0.9964
quad-arch-back-bottom-right,2879,71,58,12.2408,2.9110,8.1728,0.9256,0.1546,0.9964
quad-arch-back-bottom-right,2880,71,61,12.2115,2.7935,8.1728,0.9245,0.1483,0.9964
quad-arch-back-bottom-right,2881,71,64,12.1920,2.6757,8.1728,0.9238,0.1419,0.9964
quad-arch-back-bottom-right,2882,71,67,12.1536,2.5538,8.1728,0.9224,0.1353,0.9964
quad-arch-back-bottom-right,2883,71,70,12.1131,2.4957,8.1728,0.9208,0.1321,0.9964
quad-arch-back-bottom-right,2884,71,73,12.0815,2.3777,8.1728,0.9196,0.1257,0.9964
quad-arch-back-bottom-right,2885,71,76,12.0638,2.2613,8.1728,0.9190,0.1194,0.9964
quad-arch-back-bottom-right,2886,71,79,12.0661,2.1390,8.1728,0.9191,0.1128,0.9964
quad-arch-back-bottom-right,2887,71,82,12.0683,2.0168,8.1728,0.9191,0.1062,0.9964
quad-arch-back-bottom-right,2888,71,85,12.0706,1.8946,8.1728,0.9192,0.0995,0.9964
quad-arch-back-bottom-right,2889,71,88,12.0728,1.7723,8.1728,0.9193,0.0929,0.9964
quad-arch-back-bottom-right,2890,71,91,12.0751,1.6501,8.1728,0.9194,0.0863,0.9964
quad-arch-back-bottom-right,2891,71,94,12.0773,1.5279,8.1728,0.9195,0.0797,0.9964
quad-arch-back-bottom-right,2892,71,97,12.0796,1.4056,8.1728,0.9196,0.0730,0.9964
quad-arch-back-bottom-right,2893,71,100,12.0818,1.2834,8.1728,0.9196,0.0664,0.9964
quad-arch-back-bottom-right,2894,71,103,12.0841,1.1612,8.1728,0.9197,0.0598,0.9964
quad-arch-back-bottom-right,2895,71,106,12.0863,1.0390,8.1728,0.9198,0.0532,0.9964
quad-arch-back-bottom-right,2896,71,109,12.0885,0.9167,8.1728,0.9199,0.0465,0.9964
quad-arch-back-bottom-right,2897,71,112,12.0908,0.7945,8.1728,0.9200,0.0399,0.9964
quad-arch-back-bottom-right,2898,71,115,12.0930,0.6723,8.1728,0.9201,0.0333,0.9964
quad-arch-back-bottom-right,2899,71,118,12.0953,0.5500,8.1728,0.9202,0.0267,0.9964
quad-arch-back-bottom-right,2900,71,121,12.0975,0.4278,8.1728,0.9202,0.0200,0.9964
quad-arch-back-bottom-right,2901,71,124,12.0998,0.3056,8.1728,0.9203,0.0134,0.9964
quad-arch-back-bottom-right,2902,71,127,12.1020,0.1833,8.1728,0.9204,0.0068,0.9964
quad-arch-back-bottom-right,2903,71,130,12.1043,0.0611,8.1728,0.9205,0.0002,0.9964
quad-arch-back-top-left,2904,67,379,11.7747,6.3212,-6.7738,0.9081,0.3394,0.1271
quad-arch-back-top-left,2905,67,382,11.7747,6.4558,-6.7674,0.9081,0.3467,0.1274
quad-arch-back-top-left,2906,67,385,11.7747,6.5856,-6.7935,0.9081,0.3538,0.1259
quad-arch-back-top-left,2907,67,388,11.7747,6.6421,-6.8275,0.9081,0.3568,0.1239
quad-arch-back-top-left,2908,67,391,11.7747,6.7732,-6.8595,0.9081,0.3639,0.1221
quad-arch-back-top-left,2909,67,394,11.7747,6.9004,-6.9019,0.9081,0.3708,0.1196
quad-arch-back-top-left,2910,67,397,11.7747,7.0166,-6.9500,0.9081,0.3771,0.1168
